
"Results of DICE-2016R model run using model Dice2016R-091916ap.csv"
"This is optimal if ifopt = 1 and baseline if ifopt = 0"
"ifopt =",0.0000000000

"Social cost of carbon",31.2310473306,37.2541104430,44.0394041723,51.6201283216,60.0276146494,69.2912129119,79.4381579406,90.4934212780,102.4795582785,115.4165660158,129.3217710575,144.2097711386,160.0924633689,176.9792069123,194.8771950405,213.7921583370,233.7296019881,254.6969210331,276.7158292322,299.8056616861,323.9840786995,349.2675465743,375.6716682800,403.2114121744,431.9012699402,461.7553633843,492.7875118867,525.0112669168,558.4399163215,593.0864584317,628.9635436235,666.0833793772,704.4575920405,744.0970366925,785.0115410531,827.2095637558,870.6977354496,915.4802323939,961.5578964883,1008.9269585137,1057.5771087752,1107.4884779507,1158.6267432369,1210.9350042963,1264.3200563600,1321.4223528927,1378.5065432953,1435.8036322418,1493.4007324460,1551.2905907671,1609.4031545601,1667.6253182299,1725.8130332877,1783.7985209378,1841.3943919650,1898.3958242563,1954.5815376112,2009.7140470416,2063.5394826525,2115.7871924584,2166.1692479809,2214.3799507690,2260.0954139567,2302.9733392812,2342.6528911394,2378.7549319193,2410.8826267721,2438.6223430806,2461.5451652463,2479.2087390826,2491.1605253197,2496.9406028981,2496.0860139949,2488.1369823487,2472.6424607979,2449.1673461824,2417.3022176766,2376.6727179687,2326.9514369669,2267.8703730823,2199.2361279761,2120.9459559402,2033.0043931164,1935.5460964634,1828.8515313323,1713.3721329188,1589.7529881981,1458.8388021959,1321.6885430072,1179.5405640647,1011.3866284571,868.4118238488,723.4522346062,580.2176898279,442.5450191162,314.5840511955,200.9354088146,106.7401216444,37.7022491449,0.0000000000
"Interest Rate ",0.0509852338,0.0498478534,0.0487314051,0.0476452297,0.0465931283,0.0455760911,0.0445937630,0.0436452140,0.0427293300,0.0418449991,0.0409911908,0.0401669828,0.0393715688,0.0386042652,0.0378645369,0.0371520596,0.0364668523,0.0358161563,0.0351953466,0.0346013462,0.0340319983,0.0334856999,0.0329611869,0.0324574074,0.0319734471,0.0315084851,0.0310617672,0.0306325904,0.0302202930,0.0298242483,0.0294438604,0.0290785603,0.0287278024,0.0283910580,0.0280678073,0.0277575240,0.0274596494,0.0271735462,0.0268984176,0.0266331628,0.0263761229,0.0261246296,0.0258742117,0.0256172005,0.0257762362,0.0255301128,0.0253167105,0.0251177217,0.0249238393,0.0247307368,0.0245367596,0.0243416205,0.0241456756,0.0239495358,0.0237538664,0.0235592921,0.0233663579,0.0231755187,0.0229871440,0.0228015267,0.0226188942,0.0224394192,0.0222632333,0.0220904258,0.0219210580,0.0217551719,0.0215927838,0.0214338991,0.0212784931,0.0211265789,0.0209781029,0.0208330066,0.0206913089,0.0205529579,0.0204178782,0.0202860942,0.0201575882,0.0200324207,0.0199106737,0.0197926226,0.0196787611,0.0195698334,0.0194676780,0.0193747020,0.0192958328,0.0192400953,0.0192214039,0.0192669214,0.0194221120,0.0129057645,0.0202198842,0.0196609842,0.0192469902,0.0189334764,0.0186903376,0.0184969145,0.0183388992,0.0182063155,0.0181005329,0.0000000000
"Population",7403.0000000000,7853.0908476727,8264.9206603510,8638.9749595589,8976.5569175846,9279.5429846998,9550.1795276372,9790.9199655999,10004.2989762545,10192.8388950882,10358.9829704432,10505.0502888009,10633.2076774518,10745.4545382608,10843.6172481003,10929.3504090389,11004.1428085735,11069.3264428809,11126.0873632638,11175.4774339743,11218.4263481746,11255.7534487625,11288.1790526787,11316.3350906170,11340.7749569950,11361.9825244520,11380.3803185893,11396.3368766186,11410.1733315252,11422.1692739908,11432.5679497313,11441.5808516530,11449.3917654819,11456.1603251381,11462.0251307443,11467.1064782147,11471.5087451911,11475.3224738905,11478.6261873501,11481.4879716884,11483.9668533978,11486.1139973812,11487.9737484300,11489.5845361332,11490.9796607703,11492.1879755794,11493.2344788639,11494.1408277057,11494.9257835520,11495.6055986273,11496.1943509668,11496.7042348559,11497.1458125759,11497.5282325851,11497.8594185907,11498.1462333795,11498.3946207674,11498.6097285807,11498.7960151984,11498.9573418478,11499.0970525550,11499.2180433989,11499.3228224984,11499.4135619699,11499.4921429307,11499.5601944767,11499.6191274409,11499.6701636319,11499.7143611563,11499.7526363497,11499.7857827701,11499.8144876474,11499.8393461290,11499.8608736175,11499.8795164551,11499.8956611769,11499.9096425242,11499.9217503848,11499.9322358023,11499.9413161817,11499.9491797959,11499.9559896903,11499.9618870620,11499.9669941884,11499.9714169616,11499.9752470846,11499.9785639722,11499.9814363976,11499.9839239186,11499.9860781122,11499.9879436442,11499.9895591951,11499.9909582624,11499.9921698549,11499.9932190940,11499.9941277352,11499.9949146185,11499.9955960595,11499.9961861874,11499.9966972382
"TFP",5.1150000000,5.5357142857,5.9788909260,6.4448082613,6.9336925574,7.4457169695,7.9810008155,8.5396091538,9.1215526619,9.7267878050,10.3552172853,11.0066907583,11.6810058031,12.3779091300,13.0970980090,13.8382219009,14.6008842738,15.3846445844,16.1890204062,17.0134896847,17.8574931007,18.7204365230,19.6016935319,20.5006079960,21.4164966848,22.3486519010,23.2963441179,24.2588246049,25.2353280311,26.2250750319,27.2272747272,28.2411271830,29.2658258048,30.3005596550,31.3445156884,32.3968808973,33.4568443635,34.5235992103,35.5963444528,36.6742867432,37.7566420095,38.8426369862,39.9315106367,41.0225154679,42.1149187373,43.2080035549,44.3010698797,45.3934354161,46.4844364090,47.5734283446,48.6597865564,49.7429067422,50.8222053948,51.8971201506,52.9671100593,54.0316557794,55.0902597031,56.1424460150,57.1877606882,58.2257714225,59.2560675276,60.2782597568,61.2919800937,62.2968814960,63.2926376010,64.2789423944,65.2555098482,66.2220735291,67.1783861815,68.1242192879,69.0593626096,69.9836237100,70.8968274647,71.7988155581,72.6894459718,73.5685924645,74.4361440471,75.2920044541,76.1360916132,76.9683371147,77.7886856825,78.5970946475,79.3935334252,80.1779829984,80.9504354064,81.7108932408,82.4593691494,83.1958853497,83.9204731504,84.6331724842,85.3340314503,86.0231058679,86.7004588417,87.3661603381,88.0202867739,88.6629206168,89.2941499979,89.9140683370,90.5227739797,91.1203698470
"Output gross gross",105.1774219755,125.3471382987,147.7712121810,172.5082287416,199.6133967631,229.1392376470,261.1360230398,295.6520020833,332.7334590188,372.4246389952,414.7675750511,459.8018427095,507.5642603481,558.0885423842,611.4048957511,667.5395226299,726.5139431513,788.3439598660,853.0379107689,920.6175673909,991.0980690439,1064.4886282138,1140.7929882995,1220.0097332743,1302.1325142582,1387.1502349615,1475.0472226646,1565.8034013463,1659.3944770460,1755.7921414088,1854.9642968935,1956.8753062680,2061.4862692485,2168.7553317991,2278.6380383931,2391.0877485213,2506.0561581779,2623.4940039396,2743.3520946463,2865.5829410018,2990.1434792885,3116.9998026267,3246.1355614362,3377.5670577744,3511.3704814400,3647.7310286470,3783.2702111099,3920.1709621557,4058.5490336696,4198.4101882814,4339.6967407346,4482.3156878125,4626.1554800743,4771.0958513397,4917.0134636401,5063.7850627236,5211.2891811472,5359.4070145127,5508.0228365054,5657.0241744558,5806.3018611679,5955.7500330976,6105.2661117612,6254.7507884872,6404.1079817734,6553.2448478248,6702.0717820728,6850.5023844799,6998.4534726139,7145.8450506140,7292.6004272946,7438.6458967187,7583.9109112599,7728.3282723159,7871.8335163748,8014.3648582830,8155.8633398507,8296.2719243784,8435.5348590281,8573.5960709420,8710.3970564437,8845.8722602762,8979.9412301170,9112.4966621946,9243.3777653408,9372.3327121994,9498.9448633992,9622.4969694054,9741.7517393476,9854.5244815838,9956.9294172114,10130.7469038606,10288.1921418898,10433.5143604377,10569.7204049257,10698.9456622610,10822.7105031006,10942.0994627207,11057.8873794098,11170.6286605648
"Change tfp",0.0760000000,0.0741235533,0.0722934363,0.0705085050,0.0687676438,0.0670697646,0.0654138062,0.0637987336,0.0622235372,0.0606872326,0.0591888595,0.0577274814,0.0563021848,0.0549120789,0.0535562948,0.0522339852,0.0509443235,0.0496865037,0.0484597395,0.0472632643,0.0460963301,0.0449582077,0.0438481856,0.0427655700,0.0417096843,0.0406798686,0.0396754790,0.0386958880,0.0377404831,0.0368086672,0.0358998580,0.0350134874,0.0341490013,0.0333058594,0.0324835348,0.0316815135,0.0308992941,0.0301363878,0.0293923178,0.0286666189,0.0279588375,0.0272685314,0.0265952689,0.0259386294,0.0252982024,0.0246735875,0.0240643945,0.0234702425,0.0228907601,0.0223255852,0.0217743646,0.0212367536,0.0207124163,0.0202010249,0.0197022598,0.0192158093,0.0187413693,0.0182786432,0.0178273419,0.0173871833,0.0169578922,0.0165392003,0.0161308460,0.0157325740,0.0153441354,0.0149652873,0.0145957931,0.0142354216,0.0138839478,0.0135411519,0.0132068197,0.0128807422,0.0125627155,0.0122525410,0.0119500246,0.0116549775,0.0113672151,0.0110865575,0.0108128294,0.0105458597,0.0102854815,0.0100315321,0.0097838527,0.0095422885,0.0093066885,0.0090769056,0.0088527960,0.0086342197,0.0084210400,0.0082131238,0.0080103411,0.0078125650,0.0076196721,0.0074315417,0.0072480563,0.0070691012,0.0068945644,0.0067243370,0.0065583126,0.0063963873
"Capital",223.0000000000,267.9421707321,318.4249409689,374.6170564749,436.6775239853,504.7555419435,578.9901632177,659.5098194669,746.4318094322,839.8618217009,939.8935297464,1046.6082616785,1160.0747039018,1280.3485348277,1407.4717792267,1541.4714812022,1682.3569286405,1830.1139599196,1984.6935277449,2146.1759251454,2314.6176877618,2490.0583037382,2672.5248510656,2862.0352803940,3058.6008225124,3262.2278382020,3472.9193199104,3690.6761832307,3915.4984397326,4147.3863133761,4386.3413454390,4632.3675275749,4885.4725054493,5145.6689171903,5412.9759695530,5687.4214430368,5969.0444739225,6257.8997594503,6554.0643792592,6857.6494468905,7168.8206535430,7487.8351961105,7815.1087712923,8151.3376762206,8497.7214740991,8856.3684399383,9200.5092069535,9548.3424469040,9901.3943507674,10260.3079667335,10625.2146970016,10995.9586577870,11372.2299913745,11753.6425344769,12139.7779951172,12530.2102447114,12924.5180395732,13322.2911824746,13723.1330507160,14126.6612680315,14532.5074465722,14940.3165620898,15349.7462593391,15760.4662506092,16172.1575461385,16584.5121901878,16997.2329816708,17410.0329457522,17822.6352629752,18234.7728783556,18646.1894301907,19056.6365041579,19465.8751169626,19873.6774142493,20279.8215198664,20684.0911619868,21086.2771040735,21486.1695275629,21883.5526869263,22278.1911779725,22669.8117127846,23058.0629597611,23442.4470192934,23822.2146062535,24196.1314935286,24562.1484181482,24916.7536104136,25253.7838551453,25562.5143377770,25823.9757921626,26004.5884317881,26820.1034418053,27506.2511910861,28097.2376820957,28618.1377938956,29087.2090508393,29517.6832245882,29919.1183993882,30298.4029306471,30660.4930331673
"s",0.2595552124,0.2562495007,0.2533876946,0.2509190775,0.2487968588,0.2469788293,0.2454274435,0.2441096020,0.2429962915,0.2420621656,0.2412851105,0.2406458138,0.2401273344,0.2397146540,0.2393941675,0.2391530304,0.2389782136,0.2388549972,0.2387952653,0.2387906404,0.2388344377,0.2389212053,0.2390464247,0.2392063073,0.2393976530,0.2396177470,0.2398642837,0.2401353072,0.2404291649,0.2407444714,0.2410800799,0.2414350625,0.2418086993,0.2422004808,0.2426101304,0.2430376603,0.2434834859,0.2439486410,0.2444351750,0.2449468683,0.2454905161,0.2460782126,0.2467314067,0.2474880643,0.2484152591,0.2479262267,0.2479433459,0.2479990964,0.2480752960,0.2481614903,0.2482517707,0.2483428724,0.2484330462,0.2485213998,0.2486075143,0.2486912258,0.2487725033,0.2488513798,0.2489279172,0.2490021868,0.2490742604,0.2491442068,0.2492120924,0.2492779719,0.2493419014,0.2494039361,0.2494641200,0.2495224978,0.2495791044,0.2496340044,0.2496871833,0.2497386619,0.2497885113,0.2498366629,0.2498830178,0.2499274979,0.2499698055,0.2500094472,0.2500454860,0.2500763590,0.2500992270,0.2501090637,0.2500974254,0.2500487900,0.2499371041,0.2497166451,0.2493061615,0.2485663700,0.2472498710,0.2449215282,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457
"I",27.2525801464,32.0415537147,37.3180626164,43.0939796615,49.3803661611,56.1874126511,63.5243835977,71.3995712270,79.8202605099,88.7927045300,98.3221062597,108.4125982926,119.0672045841,130.2877545793,142.0746940573,154.4266867411,167.3398034253,180.8059071104,194.8468487895,209.4644531445,224.6599410583,240.4340646583,256.7872162177,273.7195219585,291.2309277033,309.3212807461,327.9904108034,347.2382120594,367.0647279397,387.4702402507,408.4553653013,430.0211608183,452.1692514895,474.9019861283,498.2226525551,522.1357972048,546.6477376088,571.7674300603,597.5079943163,623.8894463297,650.9436576800,678.7233932682,707.3188195720,736.8876179335,767.7097773395,794.1824413709,823.1067530580,852.6387238590,882.7267233098,913.3210891450,944.3751262709,975.8452727076,1007.6908893740,1039.8739229868,1072.3585472749,1105.1108384347,1138.0985050574,1171.2906660753,1204.6576865828,1238.1710468825,1271.8032479927,1305.5277465181,1339.3189163864,1373.1519659633,1407.0029761537,1440.8488756973,1474.6673684811,1508.4369817676,1542.1369963843,1575.7476786501,1609.2496215049,1642.6243655245,1675.8545632868,1708.9227487053,1741.8118705442,1774.5056227664,1806.9867520757,1839.2368885191,1871.2344303739,1902.9525208207,1934.3531682958,1965.3782844368,1995.9368131662,2025.8703981364,2054.9149465069,2082.6101181962,2108.1380031464,2130.0815018304,2145.9133401697,2151.1577932548,2292.9308037438,2333.8496619469,2371.0142832542,2405.3999829990,2437.6969729844,2468.3954304316,2497.8443264202,2526.2925413985,2553.9178173299,2580.9203451249
"Y gross net",104.9980839532,125.0415695797,147.2779947727,171.7464138260,198.4790567442,227.5019673682,258.8354933418,292.4946672774,328.4895123250,366.8252983007,407.5027671735,450.5183392209,495.8643031682,543.5289838128,593.4968663120,645.7486321544,700.2610177084,757.0063228565,816.0023018006,877.2422252545,940.7155316772,1006.4088115836,1074.3065190239,1144.3915100115,1216.6454733237,1291.0492963718,1367.5833938490,1446.2280171155,1526.9635560215,1609.7708409663,1694.6314507184,1781.5280307679,1870.4446272518,1961.3670439506,2054.2832341815,2149.1837492531,2246.0622823702,2344.9163794363,2445.7484474489,2548.5673011671,2653.3906866679,2760.2495859228,2869.1957618132,2980.3151973248,3093.7522074306,3209.7527711193,3325.8768821836,3443.9112568796,3563.8522654298,3685.6233395986,3809.1101228697,3934.1806552248,4060.6966595121,4188.5196066003,4317.5137833834,4447.5476842190,4578.4945032782,4710.2321755232,4842.6432116850,4975.6144663696,5109.0369005625,5242.8053709635,5376.8184576637,5510.9783329119,5645.1906332316,5779.3643982681,5913.4120162388,6047.2491481070,6180.7947018069,6313.9707735266,6446.7027253516,6578.9188798449,6710.5506524534,6841.5327023133,6971.8023728277,7101.2996260754,7229.9671605226,7357.7495955160,7484.5928923446,7610.4429170980,7735.2435505353,7858.9325640667,7981.4346199390,8102.6506012014,8222.4338563985,8340.5566758436,8456.6444372512,8570.0543586361,8679.6794556630,8783.5667220521,8878.2434755768,9036.6462352823,9180.5141114887,9313.6235644487,9438.6470815216,9557.4825863946,9671.4812364426,9781.6066302880,9888.5469155030,9992.7941470710
"damages",0.1793380222,0.3055687190,0.4932174083,0.7618149156,1.1343400189,1.6372702788,2.3005296979,3.1573348059,4.2439466938,5.5993406945,7.2648078776,9.2835034886,11.6999571799,14.5595585714,17.9080294391,21.7908904755,26.2529254428,31.3376370095,37.0356089683,43.3753421364,50.3825373667,58.0798166302,66.4864692755,75.6182232628,85.4870409345,96.1009385897,107.4638288156,119.5753842308,132.4309210245,146.0213004424,160.3328461751,175.3472755002,191.0416419966,207.3882878485,224.3548042116,241.9039992682,259.9938758077,278.5776245033,297.6036471974,317.0156398347,336.7527926205,356.7502167038,376.9397996230,397.2518604496,417.6182740094,437.9782575277,457.3933289263,476.2597052761,494.6967682398,512.7868486828,530.5866178650,548.1350325877,565.4588205622,582.5762447395,599.4996802567,616.2373785046,632.7946778690,649.1748389895,665.3796248204,681.4097080862,697.2649606055,712.9446621341,728.4476540975,743.7724555753,758.9173485419,773.8804495567,788.6597658340,803.2532363729,817.6587708070,831.8742770874,845.8977019429,859.7270168738,873.3602588064,886.7955700026,900.0311435471,913.0652322076,925.8961793281,938.5223288623,950.9419666835,963.1531538440,975.1535059084,986.9396962095,998.5066101780,1009.8460609932,1020.9439089423,1031.7760363558,1042.3004261480,1052.4426107693,1062.0722836846,1070.9577595317,1078.6859416347,1094.1006685782,1107.6780304011,1119.8907959890,1131.0733234041,1141.4630758664,1151.2292666579,1160.4928324326,1169.3404639067,1177.8345134938
"abatement",0.0008469567,0.0011163368,0.0014560540,0.0018813438,0.0024103595,0.0030646975,0.0038700128,0.0048567365,0.0060609140,0.0075251821,0.0092999071,0.0114445092,0.0140290035,0.0171357888,0.0208617250,0.0253205382,0.0306455985,0.0369931147,0.0445457752,0.0535182316,0.0641614182,0.0767684811,0.0916816420,0.1093001431,0.1300894423,0.1545918531,0.1834388551,0.2173653341,0.2572260506,0.3040146850,0.3588858564,0.4231805794,0.4984556922,0.5865178761,0.6894629847,0.8097215233,0.9501112639,1.1138981712,1.3048670691,1.5274038501,1.7865916190,2.0883241701,2.4394420276,2.8478997607,3.3229800450,6.4513211505,6.1396648917,5.8393602480,5.5506629941,5.2735482603,5.0078461471,4.7533136469,4.5096719033,4.2766249681,4.0538689433,3.8410962988,3.6379978978,3.4442640212,3.2595850183,3.0836518701,2.9161567709,2.7567937567,2.6052593707,2.4612533463,2.3244792705,2.1946452401,2.0714644676,1.9546558240,1.8439443388,1.7390616261,1.6397462852,1.5457441360,1.4568085221,1.3727005399,1.2931890682,1.2180508801,1.1470707354,1.0800412805,1.0167629910,0.9570439964,0.9006998843,0.8475533069,0.7974334318,0.7501752695,0.7056181794,0.6636042997,0.6239754316,0.5865677616,0.5512046412,0.5176824765,0.4857482612,0.4590826161,0.4331686325,0.4082456578,0.3844425308,0.3618172876,0.3403828669,0.3201238477,0.3010073796,0.0000000000
"sigma",0.3503200274,0.3246822788,0.3010349411,0.2792152334,0.2590743238,0.2404760815,0.2232959463,0.2074199022,0.1927435454,0.1791712386,0.1666153423,0.1549955162,0.1442380842,0.1342754572,0.1250456074,0.1164915899,0.1085611080,0.1012061158,0.0943824573,0.0880495373,0.0821700206,0.0767095582,0.0716365379,0.0669218555,0.0625387068,0.0584623973,0.0546701686,0.0511410389,0.0478556582,0.0447961753,0.0419461158,0.0392902714,0.0368145974,0.0345061197,0.0323528491,0.0303437030,0.0284684333,0.0267175606,0.0250823138,0.0235545746,0.0221268260,0.0207921062,0.0195439653,0.0183764257,0.0172839457,0.0162613863,0.0153039805,0.0144073047,0.0135672531,0.0127800133,0.0120420446,0.0113500572,0.0107009941,0.0100920133,0.0095204720,0.0089839120,0.0084800460,0.0080067454,0.0075620281,0.0071440486,0.0067510875,0.0063815426,0.0060339209,0.0057068300,0.0053989716,0.0051091344,0.0048361882,0.0045790780,0.0043368188,0.0041084907,0.0038932344,0.0036902469,0.0034987776,0.0033181248,0.0031476322,0.0029866860,0.0028347116,0.0026911716,0.0025555625,0.0024274129,0.0023062815,0.0021917545,0.0020834442,0.0019809872,0.0018840428,0.0017922912,0.0017054327,0.0016231859,0.0015452866,0.0014714869,0.0014015540,0.0013352690,0.0012724265,0.0012128333,0.0011563078,0.0011026794,0.0010517874,0.0010034808,0.0009576175,0.0009140636
"Forcings",2.4633955007,2.7387662708,3.0142241672,3.2903043884,3.5667096084,3.8426942653,4.1173105504,4.3895613210,4.6584906081,4.9232328685,5.1830355964,5.4372652990,5.6854035883,5.9270378433,6.1618493083,6.3896003976,6.6101222456,6.8233030497,6.9996656609,7.1685932393,7.3300920237,7.4841933833,7.6309465477,7.7704129791,7.9026618939,8.0277666217,8.1458015920,8.2568398027,8.3609506591,8.4581981008,8.5486389457,8.6323213965,8.7092836584,8.7795526268,8.8431426050,8.9000540166,8.9502720765,8.9937653880,9.0304844282,9.0603598841,9.0833007949,9.0991924446,9.1078939321,9.1092353068,9.1030140937,9.0889908932,9.0326012734,8.9848477936,8.9431781377,8.9058248783,8.8715689193,8.8395715836,8.8092568241,8.7802292587,8.7522174477,8.7250347936,8.6985526623,8.6726819445,8.6473604266,8.6225441536,8.5982015291,8.5743092903,8.5508497674,8.5278090203,8.5051755759,8.4829395744,8.4610921965,8.4396252801,8.4185310678,8.3978020414,8.3774308180,8.3574100844,8.3377325605,8.3183909796,8.2993780810,8.2806866101,8.2623093249,8.2442390035,8.2264684554,8.2089905334,8.1917981476,8.1748842809,8.1582420083,8.1418645218,8.1257451646,8.1098774862,8.0942553218,8.0788729260,8.0637251990,8.0488080510,8.0341190412,8.0196584707,8.0053532118,7.9912209222,7.9772698884,7.9635027128,7.9499186060,7.9365148044,7.9232874403,7.9102320708
"Other Forcings",0.5000000000,0.5294117647,0.5588235294,0.5882352941,0.6176470588,0.6470588235,0.6764705882,0.7058823529,0.7352941176,0.7647058824,0.7941176471,0.8235294118,0.8529411765,0.8823529412,0.9117647059,0.9411764706,0.9705882353,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
"Period utilty",0.4509295141,0.4915194557,0.5288092283,0.5631086759,0.5947032980,0.6238512335,0.6507838194,0.6757076392,0.6988070491,0.7202467144,0.7401739575,0.7587208521,0.7760060580,0.7921364199,0.8072083630,0.8213091265,0.8345178765,0.8469067518,0.8585455239,0.8694953830,0.8798107247,0.8895403568,0.8987283580,0.9074147200,0.9156358504,0.9234249814,0.9308125112,0.9378262963,0.9444919046,0.9508328378,0.9568707274,0.9626255096,0.9681155800,0.9733579320,0.9783682789,0.9831611618,0.9877500409,0.9921473699,0.9963646477,1.0004124389,1.0043003447,1.0080368959,1.0116293130,1.0150830408,1.0184008970,1.0217138569,1.0248995052,1.0279718208,1.0309386983,1.0338049673,1.0365740146,1.0392486241,1.0418313891,1.0443248951,1.0467317844,1.0490547640,1.0512965873,1.0534600293,1.0555478604,1.0575628237,1.0595076170,1.0613848780,1.0631971748,1.0649469986,1.0666367587,1.0682687795,1.0698453010,1.0713684772,1.0728403781,1.0742629877,1.0756382166,1.0769678913,1.0782537572,1.0794974998,1.0807007326,1.0818649954,1.0829917791,1.0840825199,1.0851386176,1.0861614426,1.0871523773,1.0881128609,1.0890444391,1.0899489817,1.0908287865,1.0916870681,1.0925287386,1.0933613153,1.0941974193,1.0950581434,1.0946499340,1.0956613366,1.0965579133,1.0973694880,1.0981165907,1.0988135308,1.0994703923,1.1000943573,1.1006905987,1.1012644302
"Consumption",77.7446568501,92.9988995283,109.9584761023,128.6505528206,149.0962802237,171.3114900196,195.3072397313,221.0902393139,248.6631909012,278.0250685886,309.1713610067,342.0942964190,376.7830695806,413.2240934448,451.4013105297,491.2966248751,532.8905686846,576.1634226315,621.1109072360,667.7242538784,715.9914292007,765.8979784443,817.4276211643,870.5626879098,925.2844561780,981.5734237726,1039.4095441905,1098.7724397221,1159.6416020312,1221.9965860306,1285.8171995607,1351.0836893701,1417.7769200701,1485.8785399462,1555.3711186417,1626.2382305250,1698.4644334975,1772.0350512048,1846.9355860634,1923.1504509872,2000.6604373689,2079.4378684846,2159.4375002136,2240.5796796306,2322.7194500461,2409.1190085979,2496.6304642340,2585.4331727726,2675.5748791260,2767.0287021933,2859.7271504517,2953.5820688703,3048.4960982348,3144.3690586453,3241.1013671652,3338.5957494854,3436.7580003230,3535.4972454266,3634.7259400839,3734.3597676171,3834.3174957989,3934.5208306886,4034.8942819066,4135.3651136024,4235.8631778073,4336.3208773307,4436.6731832901,4536.8575105153,4636.8137610838,4736.4840332504,4835.8133575616,4934.7487701844,5033.2392806445,5131.2372530681,5228.6973132153,5325.5759524289,5421.8333377115,5517.4326657164,5612.3416989797,5706.5333522809,5799.9896823552,5892.7067263230,5984.7003733410,6076.0300277955,6166.8132917121,6257.2829533476,6347.8824586732,6439.3862890441,6533.2149108520,6631.8912463208,6584.8269235718,6702.3374907193,6809.0666596019,6907.8153357920,7000.5656660064,7088.7253386754,7173.2965271555,7254.9939650418,7334.3280907935,7411.8738116407
"Objective",4485.7434565264
"Land emissions",2.6000000000,2.3010000000,2.0363850000,1.8022007250,1.5949476416,1.4115286628,1.2492028666,1.1055445370,0.9784069152,0.8658901200,0.7663127562,0.6781867892,0.6001953084,0.5311728480,0.4700879705,0.4160278539,0.3681846507,0.3258434158,0.2883714230,0.2552087094,0.2258597078,0.1998858414,0.1768989696,0.1565555881,0.1385516955,0.1226182505,0.1085171517,0.0960376793,0.0849933461,0.0752191113,0.0665689135,0.0589134885,0.0521384373,0.0461425170,0.0408361276,0.0361399729,0.0319838760,0.0283057303,0.0250505713,0.0221697556,0.0196202337,0.0173639068,0.0153670575,0.0135998459,0.0120358636,0.0106517393,0.0094267893,0.0083427085,0.0073832970,0.0065342179,0.0057827828,0.0051177628,0.0045292201,0.0040083598,0.0035473984,0.0031394476,0.0027784111,0.0024588938,0.0021761210,0.0019258671,0.0017043924,0.0015083873,0.0013349227,0.0011814066,0.0010455449,0.0009253072,0.0008188969,0.0007247237,0.0006413805,0.0005676217,0.0005023452,0.0004445755,0.0003934494,0.0003482027,0.0003081594,0.0002727210,0.0002413581,0.0002136019,0.0001890377,0.0001672984,0.0001480591,0.0001310323,0.0001159636,0.0001026278,0.0000908256,0.0000803806,0.0000711368,0.0000629561,0.0000557162,0.0000493088,0.0000436383,0.0000386199,0.0000341786,0.0000302481,0.0000267695,0.0000236910,0.0000209666,0.0000185554,0.0000164215,0.0000145331
