
"Results of DICE-2013R model, version DICE2013R_100413_vanilla.gms"
"This is optimal if ifopt = 1 and baseline if ifopt = 0"
"ifopt =",1.0000000000

"Social cost of carbon",14.7428583081,17.7348265827,21.1558248257,25.0217230514,29.3478216582,34.1484909071,39.4368624429,45.2245427494,51.5213323420,58.3349416079,65.6706978617,73.5312399945,81.9161984548,90.8218602792,100.2408233780,110.1616535080,120.5685760770,131.4412707773,142.7549042884,154.4840102153,166.5915848460,179.0262462200,191.7187904408,204.5743102298,217.4876982683,230.3792546420,243.1942182553,255.9059698052,268.5211266272,281.4295052800,293.5500192175,304.6722684148,314.6091722539,323.1926870647,330.2718035298,335.7119680784,339.3953880475,341.2218934251,341.1101668615,338.9992408330,334.8502067416,328.6480965931,320.4038816853,310.1564787776,297.9745403858,283.9575950658,268.2357180640,250.9662261735,232.3246624456,212.4851223856,184.6062773021,164.0548605868,141.8172450645,118.0810214033,93.0587630382,68.1482946626,44.7628674943,24.3959429106,8.8021558277,0.0000000000
"Interest Rate ",0.0516358599,0.0506925292,0.0496082053,0.0484675651,0.0473168582,0.0461810380,0.0450733475,0.0440006469,0.0429663566,0.0419720746,0.0410184573,0.0401056978,0.0392337888,0.0384026827,0.0376124184,0.0368632763,0.0361560239,0.0354923558,0.0348801820,0.0343215552,0.0338243345,0.0334053869,0.0330927012,0.0327492552,0.0323344385,0.0318611663,0.0313251721,0.0307017282,0.0301894515,0.0300609285,0.0298463712,0.0295736506,0.0292613332,0.0289222372,0.0285655364,0.0281980142,0.0278248252,0.0274499774,0.0270766613,0.0267075053,0.0263448151,0.0259908501,0.0256482067,0.0253204141,0.0250129262,0.0247348262,0.0245018237,0.0243416040,0.0243035732,0.0169068106,0.0250502894,0.0241972221,0.0235694003,0.0232141668,0.0227375621,0.0222905180,0.0218648470,0.0214471005,0.0210220564,0.0000000000
"Population",6838.0000000000,7242.4909902817,7612.0624490151,7947.3144083379,8249.5494073664,8520.5561633235,8762.4308785046,8977.4350979826,9167.8866567272,9336.0791290480,9484.2248989409,9614.4171827133,9728.6068217838,9828.5902665064,9916.0057923350,9992.3355707251,10058.9117304096,10116.9249798906,10167.4347198162,10211.3798609328,10249.5897887346,10282.7950896782,10311.6377853629,10336.6809188678,10358.4174087482,10377.2781370437,10393.6392729400,10407.8288573315,10420.1326885111,10430.7995579180,10440.0458890952,10448.0598341152,10455.0048807149,10461.0230210058,10466.2375294065,10470.7553937935,10474.6694400288,10478.0601862010,10480.9974592226,10483.5418029352,10485.7457036401,10487.6546559950,10489.3080895277,10490.7401735831,10491.9805163496,10493.0547716735,10493.9851656540,10494.7909534956,10495.4888157582,10496.0932019719,10496.6166285535,10497.0699370635,10497.4625180506,10497.8025050483,10498.0969426852,10498.3519323512,10498.5727584062,10498.7639975228,10498.9296134125,10499.0730388838
"TFP",3.8000000000,4.1259500543,4.4685308531,4.8277095371,5.2033977904,5.5954527831,6.0036784860,6.4278273286,6.8676021685,7.3226585392,7.7926071428,8.2770165520,8.7754160889,9.2872988433,9.8121248007,10.3493240464,10.8983000151,11.4584327581,12.0290822018,12.6095913712,13.1992895587,13.7974954153,14.4035199491,15.0166694135,15.6362480732,16.2615608355,16.8919157401,17.5266262975,18.1650136730,18.8064087124,19.4501538060,20.0956045925,20.7421315033,21.3891211469,22.0359775407,22.6821231902,23.3270000229,23.9700701809,24.6108166798,25.2487439383,25.8833781868,26.5142677614,27.1409832908,27.7631177825,28.3802866164,28.9921274535,29.5983000643,30.1984860876,30.7923887231,31.3797323660,31.9602621905,32.5337436862,33.0999621553,33.6587221748,34.2098470294,34.7531781198,35.2885743507,35.8159115034,36.3350815967,36.8459922389
"Output gross gross",63.5819868191,75.9011335553,89.6585021921,104.8901905844,121.6131391668,139.8421933137,159.5899947621,180.8668933884,203.6808902369,228.0376116825,253.9403096972,281.3898802654,310.3848886466,340.9215842453,372.9938764980,406.5932210374,441.7083225490,478.3244774658,516.4222182878,555.9746089942,596.9523464745,639.3061837065,682.9519921974,727.7416127967,773.9872333456,821.8005665666,871.1331786816,921.9921681538,974.4732001379,1028.8276076796,1081.8567707399,1136.3471536983,1192.1422892177,1249.1092640959,1307.1298083484,1366.0950778672,1425.9026661502,1486.4549153238,1547.6579321146,1609.4209117594,1671.6554656303,1734.2746515126,1797.1913061054,1860.3150362147,1923.5467451534,1986.7686771257,2049.8263138196,2112.4954081946,2174.4216940465,2235.0096326900,2293.2136311099,2370.6336606735,2443.8186801984,2513.8374989259,2581.4746128744,2647.4368062789,2711.9581208753,2775.1670113945,2837.1246276955,2897.8392870435
"Change tfp",0.0790000000,0.0766651972,0.0743993982,0.0722005636,0.0700667145,0.0679959301,0.0659863467,0.0640361554,0.0621436010,0.0603069801,0.0585246394,0.0567949749,0.0551164298,0.0534874931,0.0519066988,0.0503726240,0.0488838880,0.0474391507,0.0460371119,0.0446765097,0.0433561193,0.0420747523,0.0408312554,0.0396245095,0.0384534282,0.0373169577,0.0362140749,0.0351437872,0.0341051314,0.0330971724,0.0321190031,0.0311697431,0.0302485380,0.0293545586,0.0284870003,0.0276450822,0.0268280465,0.0260351579,0.0252657027,0.0245189884,0.0237943427,0.0230911136,0.0224086681,0.0217463919,0.0211036889,0.0204799806,0.0198747057,0.0192873194,0.0187172929,0.0181641133,0.0176272827,0.0171063177,0.0166007496,0.0161101233,0.0156339972,0.0151719428,0.0147235441,0.0142883976,0.0138661116,0.0134563061
"Capital",135.0000000000,161.9356256002,192.5677676005,227.0552521062,265.4448908541,307.7878253962,354.1359650332,404.5395170252,459.0453953221,517.6963619501,580.5307650491,647.5827276187,718.8826185530,794.4575936524,874.3319079636,958.5265271893,1047.0572216789,1139.9296459876,1237.1285731969,1338.5958534439,1444.2705682205,1553.9465109821,1667.1471882397,1782.8824315554,1903.9382820296,2031.5115412881,2165.5140309638,2306.3365709974,2455.1403300680,2614.4563670536,2757.5081658707,2908.1489934988,3065.4375726868,3228.6323592292,3397.1127087825,3570.3328508272,3747.7954190421,3929.0363417404,4113.6159021441,4301.1124837015,4491.1162802339,4683.2202131819,4877.0043260823,5072.0076176420,5267.6767434690,5463.2726013213,5657.7003684592,5849.2002791517,6034.7841616872,6209.2045019581,6363.0522202594,6697.9588422153,6997.4773329708,7270.5788873454,7524.2705528735,7765.2293965755,7995.7450711238,8217.1519120750,8430.1607595499,8634.9779475082
"s",0.2590697381,0.2562058494,0.2538010695,0.2516983170,0.2498877278,0.2483500430,0.2470624378,0.2460015911,0.2451452182,0.2444727421,0.2439654785,0.2436065420,0.2433805729,0.2432733196,0.2432710432,0.2433596386,0.2435232463,0.2437419265,0.2439875985,0.2442377234,0.2444317912,0.2444694768,0.2441774213,0.2442850803,0.2446432920,0.2450966784,0.2457499028,0.2467786664,0.2484908046,0.2464323555,0.2466939759,0.2469127834,0.2471021302,0.2472695830,0.2474194902,0.2475544211,0.2476759378,0.2477849583,0.2478818411,0.2479662303,0.2480366230,0.2480895207,0.2481178919,0.2481084331,0.2480367163,0.2478585891,0.2474948953,0.2468041978,0.2455336177,0.2432287379,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457
"I",16.4438951200,19.3892800080,22.6691822032,26.2742070076,30.2090543591,34.4780664030,39.0851542065,44.0337711828,49.3269292933,54.9672480562,60.9570232330,67.2982987443,73.9929192446,81.0425286976,88.4484557712,96.2113785278,104.3305654317,112.8023033075,121.6167604514,130.7686205441,140.2238366307,149.9114625940,159.6897376744,170.2328070041,181.4510050265,193.1853561897,205.5244381707,218.6543296519,232.9441107104,242.7395651378,255.9735993268,269.6409347031,283.7044253867,298.1275173962,312.8743534837,327.9099147914,343.2001249500,358.7118465420,374.4126859289,390.2704739466,406.2521921733,422.3219244801,438.4370666267,454.5413930655,470.5524322141,486.3385060210,501.6769577160,516.1779777702,529.1449604647,539.3158107796,588.1280273349,608.4799232462,627.7276993999,646.2132851370,664.4445755618,682.0909529480,699.1488810054,715.6029453977,731.4104641203,746.4934555837
"Y gross net",63.4733379201,75.7275651535,89.3922526936,104.4955190095,121.0451816467,139.0459035442,158.4992886118,179.4040894610,201.7565323466,225.5507477558,250.7792861410,277.4336930639,305.5051140480,334.9848943368,365.8651294575,398.1391034122,431.8015125410,466.8482952731,503.2757344416,541.1012319826,580.3257292350,620.9361228592,662.8907986178,706.0911972782,750.8501097031,797.2659850154,845.2803431967,894.8879003136,946.1693232930,999.3570313761,1051.6977982936,1105.8632479472,1161.6638489595,1218.9312070334,1277.5109209291,1337.2586160093,1398.0378029552,1459.7187278437,1522.1776974621,1585.2965449506,1648.9619801935,1713.0645616768,1777.4969185862,1842.1506020965,1906.9104596187,1971.6445279529,2036.1857895311,2100.2990840565,2163.6207192365,2225.5471456707,2285.0261356049,2363.5825167364,2437.8520241754,2508.8891170480,2577.4342580443,2643.9770620768,2708.6170549893,2771.3533163225,2832.0265582533,2890.2695331576
