
"This is the DICE-2013 Rocky Road model, version is DICE2013_032813.gms"
"Base Price Scenario"

"Social cost of carbon",15.4744072146,18.5907831123,22.1470575226,26.1534305553,30.6182998874,35.5479683572,40.9464618181,46.8154089788,53.1539574266,59.9587144092,67.2237106184,74.9403921801,83.0976525321,91.6819215041,100.6773387208,110.0660500862,119.8286857511,129.9451083552,140.3955664890,151.1667039983,162.2427211571,173.6056340839,185.2353765920,197.1097788011,209.2044398896,221.4925090954,233.9443742846,246.5272585573,259.2047188124,271.9360370407,284.6754943391,297.3715126266,309.9656508175,322.3914385991,334.5730298034,346.4236602042,357.8438801914,368.7195689118,378.9196670673,388.2936466898,396.6686654849,403.8464052872,409.5996139240,413.6685789954,415.7581993138,417.1302578994,414.3679540129,407.1509946699,395.1202669251,377.9325589205,347.3295174188,321.7582533397,289.0854276267,250.1472069562,206.1121635284,158.6273403394,109.9855899037,63.4998587202,24.5956497269,0.0000000000
"Interest Rate ",0.0516417103,0.0507244351,0.0496526897,0.0485153570,0.0473608705,0.0462152168,0.0450920304,0.0439982151,0.0429370571,0.0419099356,0.0409172528,0.0399589328,0.0390346812,0.0381441224,0.0372868758,0.0364626121,0.0356711263,0.0349124553,0.0341928970,0.0335082838,0.0328557976,0.0322334108,0.0316395621,0.0310729662,0.0305325073,0.0300171750,0.0295260294,0.0290581822,0.0286127853,0.0281890260,0.0277861228,0.0274033215,0.0270398892,0.0266951025,0.0263682255,0.0260584679,0.0257649114,0.0254863727,0.0252211674,0.0249666807,0.0247186202,0.0244696929,0.0242073140,0.0239096300,0.0243221318,0.0242794303,0.0242969305,0.0243717759,0.0245382448,0.0172200581,0.0256365832,0.0248764253,0.0242825554,0.0237999477,0.0233929728,0.0230968718,0.0230809867,0.0225010756,0.0217979723,0.0000000000
"Population",6838.0000000000,7242.4909902817,7612.0624490151,7947.3144083379,8249.5494073664,8520.5561633235,8762.4308785046,8977.4350979826,9167.8866567272,9336.0791290480,9484.2248989409,9614.4171827133,9728.6068217838,9828.5902665064,9916.0057923350,9992.3355707251,10058.9117304096,10116.9249798906,10167.4347198162,10211.3798609328,10249.5897887346,10282.7950896782,10311.6377853629,10336.6809188678,10358.4174087482,10377.2781370437,10393.6392729400,10407.8288573315,10420.1326885111,10430.7995579180,10440.0458890952,10448.0598341152,10455.0048807149,10461.0230210058,10466.2375294065,10470.7553937935,10474.6694400288,10478.0601862010,10480.9974592226,10483.5418029352,10485.7457036401,10487.6546559950,10489.3080895277,10490.7401735831,10491.9805163496,10493.0547716735,10493.9851656540,10494.7909534956,10495.4888157582,10496.0932019719,10496.6166285535,10497.0699370635,10497.4625180506,10497.8025050483,10498.0969426852,10498.3519323512,10498.5727584062,10498.7639975228,10498.9296134125,10499.0730388838
"TFP",3.8000000000,4.1259500543,4.4685308531,4.8277095371,5.2033977904,5.5954527831,6.0036784860,6.4278273286,6.8676021685,7.3226585392,7.7926071428,8.2770165520,8.7754160889,9.2872988433,9.8121248007,10.3493240464,10.8983000151,11.4584327581,12.0290822018,12.6095913712,13.1992895587,13.7974954153,14.4035199491,15.0166694135,15.6362480732,16.2615608355,16.8919157401,17.5266262975,18.1650136730,18.8064087124,19.4501538060,20.0956045925,20.7421315033,21.3891211469,22.0359775407,22.6821231902,23.3270000229,23.9700701809,24.6108166798,25.2487439383,25.8833781868,26.5142677614,27.1409832908,27.7631177825,28.3802866164,28.9921274535,29.5983000643,30.1984860876,30.7923887231,31.3797323660,31.9602621905,32.5337436862,33.0999621553,33.6587221748,34.2098470294,34.7531781198,35.2885743507,35.8159115034,36.3350815967,36.8459922389
"Output gross gross",63.5819868191,75.8595689775,89.5887663541,104.7859561587,121.4652394790,139.6382322586,159.3138369661,180.4980351998,203.1937164730,227.4005478275,253.1148845774,280.3297204419,309.0346736836,339.2160029050,370.8566424921,403.9362395142,438.4311609069,474.3144150813,511.5553851212,550.1191830709,589.9788149377,631.1038632286,673.4612098975,717.0155853472,761.7300024482,807.5661157114,854.4845274385,902.4450573902,951.4069841708,1001.3292630990,1052.1707237638,1103.8902485982,1156.4469367497,1209.8002595178,1263.9102222383,1318.7375641843,1374.2440563554,1430.3930166044,1487.1502597528,1544.4858959132,1602.3777187537,1660.8175485815,1719.8229722233,1779.4588551660,1839.8762793268,1901.3820828089,1959.3326425632,2017.2060565277,2074.8424294728,2131.7468389956,2186.9319444443,2261.2591135643,2331.9514064017,2399.9864671367,2466.0330786044,2530.5454232334,2593.8281331406,2656.1487788291,2717.9641047215,2778.8611163819
"Change tfp",0.0790000000,0.0766651972,0.0743993982,0.0722005636,0.0700667145,0.0679959301,0.0659863467,0.0640361554,0.0621436010,0.0603069801,0.0585246394,0.0567949749,0.0551164298,0.0534874931,0.0519066988,0.0503726240,0.0488838880,0.0474391507,0.0460371119,0.0446765097,0.0433561193,0.0420747523,0.0408312554,0.0396245095,0.0384534282,0.0373169577,0.0362140749,0.0351437872,0.0341051314,0.0330971724,0.0321190031,0.0311697431,0.0302485380,0.0293545586,0.0284870003,0.0276450822,0.0268280465,0.0260351579,0.0252657027,0.0245189884,0.0237943427,0.0230911136,0.0224086681,0.0217463919,0.0211036889,0.0204799806,0.0198747057,0.0192873194,0.0187172929,0.0181641133,0.0176272827,0.0171063177,0.0166007496,0.0161101233,0.0156339972,0.0151719428,0.0147235441,0.0142883976,0.0138661116,0.0134563061
"Capital",135.0000000000,161.6402199651,192.0689603549,226.3040046364,264.3703484080,306.2939992271,352.0974052475,401.7960076890,455.3957077272,512.8911306386,574.2645926230,639.4856757077,708.5113081037,781.2862277948,857.7436832914,937.8061680345,1021.3858903224,1108.3844941069,1198.6911829445,1292.1777134874,1388.7937061872,1488.4783104505,1591.1653433638,1696.7870008436,1805.2765777609,1916.5705057760,2030.6098850356,2147.3416509151,2266.7194548527,2388.7043129240,2513.2650638894,2640.3786632673,2770.0303625844,2902.2138378581,3036.9313993843,3174.1945489412,3314.0253807887,3456.4598108251,3601.5544312362,3749.4004139545,3900.1506454706,4054.0715414466,4211.6402054732,4373.7243806792,4541.9118500815,4719.1072420742,4867.1751701075,5015.0829967229,5161.7809338500,5303.4285854726,5432.1030470174,5722.1875270991,5985.6302731739,6229.8027977500,6460.0299955917,6680.0965513222,6892.6516690378,7100.1178888296,7306.6818983173,7508.7858597116
"s",0.2581389287,0.2553252592,0.2527765652,0.2505061185,0.2485054357,0.2467558241,0.2452345982,0.2439183897,0.2427848448,0.2418134221,0.2409856884,0.2402853386,0.2396980560,0.2392112804,0.2388138993,0.2384958490,0.2382475701,0.2380592004,0.2379192836,0.2378398815,0.2378148774,0.2378395939,0.2379103767,0.2380243206,0.2381790847,0.2383727575,0.2386037593,0.2388707649,0.2391726395,0.2395083860,0.2398770985,0.2402779271,0.2407100558,0.2411727052,0.2416651837,0.2421870228,0.2427382769,0.2433201109,0.2439359206,0.2445933857,0.2453081997,0.2461107369,0.2470578834,0.2482537823,0.2498858327,0.2479171924,0.2473920206,0.2466163305,0.2453068150,0.2429924811,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457,0.2582781457
"I",16.3848139930,19.3244053735,22.5778408473,26.1480193420,30.0371904391,34.2467723288,38.7772021729,43.6278366294,48.7969038366,54.2815017784,60.0776352820,66.1802822910,72.5834770945,79.2803957282,86.2634200976,93.5241452319,101.0532679461,108.8402446039,116.8725113741,125.1551376300,133.6819029768,142.4467571652,151.4439554482,160.6681643266,170.1145478748,179.7788334160,189.6573639801,199.7471366808,210.0458284056,220.5518108302,231.2641551383,242.1826331423,253.3077218111,264.6406300535,276.1833853837,287.9390483169,299.9121927446,312.1098955084,324.5437075708,337.2334390069,350.2143173605,363.5503001929,377.3585911499,391.8542681068,407.4307427439,416.1179069470,428.2129461052,440.0849150230,451.0897123687,460.0963003163,502.9169997732,521.3471520594,539.0695955487,556.2787483097,573.1026878451,589.6242912895,606.0152009559,622.8266572285,638.8526531148,653.7371531230
"Y gross net",63.4733379201,75.6860956243,89.3202267514,104.3819035900,120.8728530936,138.7900325267,158.1253675119,178.8656027946,200.9922838745,224.4818701837,249.3059702921,275.4316832125,302.8220255464,331.4364202283,361.2312194432,392.1602279366,424.1751829926,457.2261270702,491.2615685178,526.2572658993,562.1760017919,598.9800380166,636.6319784241,675.0954195443,714.3354516319,754.3190542184,795.0154126079,836.3961765338,878.4356741365,921.1110910341,964.4026225943,1008.2936055782,1052.7706378028,1097.8236959942,1143.4462695084,1189.6355422541,1236.3926800403,1283.7233332440,1331.6385513914,1380.1564793998,1429.3054961378,1479.1300091523,1529.7010774710,1581.1357593498,1633.6320173484,1687.5309839019,1739.6701865723,1792.9446713808,1847.0278053224,1901.3065590458,1954.7396835057,2025.8682856318,2094.2464168824,2160.6324928725,2225.5261792114,2289.2508848832,2352.0100079669,2413.8584262993,2474.0553027016,2531.1361569632
